order_id,customers,city,state,order_date,total_units,revenue,product_name,category_name,brand_name,store_name,sales_rep
1170,Alejandro Haney,Wantagh,NY,5/10/2017,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,Baldwin Bikes,Marcelene Boyer
1170,Alejandro Haney,Wantagh,NY,5/10/2017,2,10599.98,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1171,Shay Stephenson,Smithtown,NY,5/10/2017,2,419.98,Haro Shredder 20 - 2017,Children Bicycles,Haro,Baldwin Bikes,Marcelene Boyer
1171,Shay Stephenson,Smithtown,NY,5/10/2017,2,499.98,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro,Baldwin Bikes,Marcelene Boyer
1171,Shay Stephenson,Smithtown,NY,5/10/2017,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Marcelene Boyer
1172,Neida King,Oceanside,NY,7/10/2017,2,1295.98,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1172,Neida King,Oceanside,NY,7/10/2017,1,481.99,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1173,Dori Alvarez,Kingston,NY,8/10/2017,1,299.99,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
1173,Dori Alvarez,Kingston,NY,8/10/2017,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
1173,Dori Alvarez,Kingston,NY,8/10/2017,1,449.99,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1173,Dori Alvarez,Kingston,NY,8/10/2017,2,1103.98,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1174,Gussie Harding,Deer Park,NY,8/10/2017,1,449.99,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1174,Gussie Harding,Deer Park,NY,8/10/2017,2,941.98,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1174,Gussie Harding,Deer Park,NY,8/10/2017,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Marcelene Boyer
1175,Monty Frost,Hempstead,NY,9/10/2017,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1175,Monty Frost,Hempstead,NY,9/10/2017,1,346.99,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1175,Monty Frost,Hempstead,NY,9/10/2017,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Marcelene Boyer
1175,Monty Frost,Hempstead,NY,9/10/2017,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1175,Monty Frost,Hempstead,NY,9/10/2017,2,9999.98,Trek Madone 9.2 - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1176,Caroline Jenkins,Richardson,TX,10/10/2017,1,189.99,Trek Precaliber 12 Boys - 2017,Children Bicycles,Trek,Rowlett Bikes,Layla Terrell
1177,Tobie Little,Victoria,TX,12/10/2017,1,439.99,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Electra,Rowlett Bikes,Layla Terrell
1177,Tobie Little,Victoria,TX,12/10/2017,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,Rowlett Bikes,Layla Terrell
1178,Agnes Sims,Buffalo,NY,12/10/2017,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1178,Agnes Sims,Buffalo,NY,12/10/2017,1,799.99,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1178,Agnes Sims,Buffalo,NY,12/10/2017,1,1409.99,Haro SR 1.3 - 2017,Mountain Bikes,Haro,Baldwin Bikes,Marcelene Boyer
1178,Agnes Sims,Buffalo,NY,12/10/2017,1,449.99,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1179,Keturah Reid,Corpus Christi,TX,12/10/2017,2,419.98,Haro Shredder 20 Girls - 2017,Children Bicycles,Haro,Rowlett Bikes,Layla Terrell
1179,Keturah Reid,Corpus Christi,TX,12/10/2017,2,939.98,Surly Wednesday Frameset - 2017,Mountain Bikes,Surly,Rowlett Bikes,Layla Terrell
1179,Keturah Reid,Corpus Christi,TX,12/10/2017,2,379.98,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,Rowlett Bikes,Layla Terrell
1179,Keturah Reid,Corpus Christi,TX,12/10/2017,1,5999.99,Trek Silque SLR 7 Women's - 2017,Road Bikes,Trek,Rowlett Bikes,Layla Terrell
1180,Desiree Branch,San Lorenzo,CA,13/10/2017,2,501.98,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Genna Serrano
1181,Hye Mercer,Mahopac,NY,13/10/2017,1,489.99,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
1182,Tempie Jacobson,Smithtown,NY,13/10/2017,1,832.99,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Sun Bicycles,Baldwin Bikes,Venita Daniel
1182,Tempie Jacobson,Smithtown,NY,13/10/2017,2,6999.98,Trek Domane SL 6 - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
1183,Wai Soto,Bethpage,NY,14/10/2017,2,1523.98,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1183,Wai Soto,Bethpage,NY,14/10/2017,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Marcelene Boyer
1183,Wai Soto,Bethpage,NY,14/10/2017,1,3499.99,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,Baldwin Bikes,Marcelene Boyer
1184,Mary Singleton,Woodside,NY,14/10/2017,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1184,Mary Singleton,Woodside,NY,14/10/2017,1,416.99,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1185,Arline Lawson,Hempstead,NY,14/10/2017,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1185,Arline Lawson,Hempstead,NY,14/10/2017,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Marcelene Boyer
1185,Arline Lawson,Hempstead,NY,14/10/2017,1,761.99,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1185,Arline Lawson,Hempstead,NY,14/10/2017,2,6999.98,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,Baldwin Bikes,Marcelene Boyer
1186,Karole Alvarez,East Northport,NY,14/10/2017,1,449.99,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1186,Karole Alvarez,East Northport,NY,14/10/2017,1,999.99,Surly Big Dummy Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Marcelene Boyer
1186,Karole Alvarez,East Northport,NY,14/10/2017,1,3499.99,Trek Domane SL 6 - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1186,Karole Alvarez,East Northport,NY,14/10/2017,2,2999.98,Trek Emonda S 4 - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1187,Valeri Marshall,East Meadow,NY,15/10/2017,1,402.99,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1187,Valeri Marshall,East Meadow,NY,15/10/2017,2,1499.98,Surly Ogre Frameset - 2017,Road Bikes,Surly,Baldwin Bikes,Marcelene Boyer
1187,Valeri Marshall,East Meadow,NY,15/10/2017,2,1665.98,Surly Troll Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Marcelene Boyer
1187,Valeri Marshall,East Meadow,NY,15/10/2017,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1188,Janelle Maldonado,Richmond Hill,NY,15/10/2017,2,501.98,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1188,Janelle Maldonado,Richmond Hill,NY,15/10/2017,2,379.98,Trek Precaliber 12 Boys - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
1188,Janelle Maldonado,Richmond Hill,NY,15/10/2017,2,699.98,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
1189,Ira Erickson,Port Jefferson Station,NY,15/10/2017,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1189,Ira Erickson,Port Jefferson Station,NY,15/10/2017,1,2699.99,Trek Domane S 6 - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1189,Ira Erickson,Port Jefferson Station,NY,15/10/2017,2,9999.98,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1190,Brittney Woodward,East Northport,NY,16/10/2017,1,416.99,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1191,Ken Charles,Monsey,NY,17/10/2017,1,489.99,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1191,Ken Charles,Monsey,NY,17/10/2017,2,9999.98,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1191,Ken Charles,Monsey,NY,17/10/2017,2,419.98,Trek Precaliber 16 Boys - 2017,Children Bicycles,Trek,Baldwin Bikes,Marcelene Boyer
1192,Douglass Blankenship,Albany,NY,17/10/2017,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1192,Douglass Blankenship,Albany,NY,17/10/2017,2,759.98,Haro Flightline One ST - 2017,Mountain Bikes,Haro,Baldwin Bikes,Marcelene Boyer
1192,Douglass Blankenship,Albany,NY,17/10/2017,2,379.98,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,Baldwin Bikes,Marcelene Boyer
1193,Adrien Hunter,Rego Park,NY,17/10/2017,1,999.99,Surly Big Dummy Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
1193,Adrien Hunter,Rego Park,NY,17/10/2017,2,299.98,Trek Boy's Kickster - 2015/2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
1194,Bong Hebert,Torrance,CA,19/10/2017,1,416.99,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
1194,Bong Hebert,Torrance,CA,19/10/2017,1,109.99,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
1194,Bong Hebert,Torrance,CA,19/10/2017,2,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
1194,Bong Hebert,Torrance,CA,19/10/2017,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
1195,Molly Langley,Holbrook,NY,19/10/2017,1,875.99,Surly Steamroller - 2017,Road Bikes,Surly,Baldwin Bikes,Venita Daniel
1196,Vance Taylor,Lancaster,NY,19/10/2017,1,749.99,Surly Ogre Frameset - 2017,Road Bikes,Surly,Baldwin Bikes,Marcelene Boyer
1197,Barton Crosby,Bellmore,NY,21/10/2017,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1197,Barton Crosby,Bellmore,NY,21/10/2017,2,899.98,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1197,Barton Crosby,Bellmore,NY,21/10/2017,2,899.98,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1197,Barton Crosby,Bellmore,NY,21/10/2017,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1198,Shanelle Anderson,Bethpage,NY,22/10/2017,1,533.99,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1199,Eliz Whitney,Fullerton,CA,23/10/2017,2,499.98,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro,Santa Cruz Bikes,Mireya Copeland
1199,Eliz Whitney,Fullerton,CA,23/10/2017,2,833.98,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
1199,Eliz Whitney,Fullerton,CA,23/10/2017,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
1200,Cesar Jackson,Liverpool,NY,23/10/2017,2,4599.98,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1201,Candis Harding,Ballston Spa,NY,23/10/2017,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1201,Candis Harding,Ballston Spa,NY,23/10/2017,1,299.99,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1201,Candis Harding,Ballston Spa,NY,23/10/2017,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1201,Candis Harding,Ballston Spa,NY,23/10/2017,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Marcelene Boyer
1201,Candis Harding,Ballston Spa,NY,23/10/2017,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Marcelene Boyer
1202,Antony Atkinson,Smithtown,NY,24/10/2017,2,219.98,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1203,Tam Fisher,Rochester,NY,25/10/2017,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
1203,Tam Fisher,Rochester,NY,25/10/2017,1,2699.99,Trek Domane S 6 - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
1204,Piedad Irwin,Coram,NY,25/10/2017,2,759.98,Haro Flightline One ST - 2017,Mountain Bikes,Haro,Baldwin Bikes,Marcelene Boyer
1205,Risa Gallagher,Rocklin,CA,26/10/2017,1,209.99,Haro Shredder 20 - 2017,Children Bicycles,Haro,Santa Cruz Bikes,Mireya Copeland
1205,Risa Gallagher,Rocklin,CA,26/10/2017,2,2819.98,Haro SR 1.3 - 2017,Mountain Bikes,Haro,Santa Cruz Bikes,Mireya Copeland
1205,Risa Gallagher,Rocklin,CA,26/10/2017,1,416.99,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
1205,Risa Gallagher,Rocklin,CA,26/10/2017,2,805.98,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
1205,Risa Gallagher,Rocklin,CA,26/10/2017,2,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
1206,Anya Contreras,East Northport,NY,26/10/2017,1,749.99,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1206,Anya Contreras,East Northport,NY,26/10/2017,1,999.99,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1207,Cami Williamson,Massapequa,NY,26/10/2017,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1207,Cami Williamson,Massapequa,NY,26/10/2017,1,481.99,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1207,Cami Williamson,Massapequa,NY,26/10/2017,1,551.99,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1208,Qiana Jackson,East Northport,NY,26/10/2017,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
1208,Qiana Jackson,East Northport,NY,26/10/2017,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
1208,Qiana Jackson,East Northport,NY,26/10/2017,2,693.98,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1208,Qiana Jackson,East Northport,NY,26/10/2017,2,299.98,Trek Girl's Kickster - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
1208,Qiana Jackson,East Northport,NY,26/10/2017,1,189.99,Trek Precaliber 12 Boys - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
1209,Lekisha Pope,Freeport,NY,26/10/2017,1,349.99,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
1209,Lekisha Pope,Freeport,NY,26/10/2017,1,209.99,Trek Precaliber 16 Boys - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
1210,Andria Rivers,Amarillo,TX,26/10/2017,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Rowlett Bikes,Kali Vargas
1210,Andria Rivers,Amarillo,TX,26/10/2017,2,1295.98,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,Rowlett Bikes,Kali Vargas
1210,Andria Rivers,Amarillo,TX,26/10/2017,1,109.99,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,Rowlett Bikes,Kali Vargas
1210,Andria Rivers,Amarillo,TX,26/10/2017,2,1665.98,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Sun Bicycles,Rowlett Bikes,Kali Vargas
1210,Andria Rivers,Amarillo,TX,26/10/2017,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Rowlett Bikes,Kali Vargas
1211,Lizzette Stein,Orchard Park,NY,27/10/2017,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
1211,Lizzette Stein,Orchard Park,NY,27/10/2017,1,209.99,Haro Shredder 20 - 2017,Children Bicycles,Haro,Baldwin Bikes,Venita Daniel
1211,Lizzette Stein,Orchard Park,NY,27/10/2017,1,209.99,Haro Shredder 20 Girls - 2017,Children Bicycles,Haro,Baldwin Bikes,Venita Daniel
1211,Lizzette Stein,Orchard Park,NY,27/10/2017,2,899.98,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1211,Lizzette Stein,Orchard Park,NY,27/10/2017,1,2599.99,Trek Domane S 5 Disc - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
1212,Elenore Hensley,Hamburg,NY,27/10/2017,1,439.99,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1212,Elenore Hensley,Hamburg,NY,27/10/2017,2,759.98,Haro Flightline One ST - 2017,Mountain Bikes,Haro,Baldwin Bikes,Marcelene Boyer
1212,Elenore Hensley,Hamburg,NY,27/10/2017,2,899.98,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1212,Elenore Hensley,Hamburg,NY,27/10/2017,2,2999.98,Trek Stache 5 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1213,Willis Randolph,Harlingen,TX,27/10/2017,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Rowlett Bikes,Layla Terrell
1213,Willis Randolph,Harlingen,TX,27/10/2017,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,Rowlett Bikes,Layla Terrell
1213,Willis Randolph,Harlingen,TX,27/10/2017,2,979.98,Electra Townie Original 7D - 2017,Cruisers Bicycles,Electra,Rowlett Bikes,Layla Terrell
1213,Willis Randolph,Harlingen,TX,27/10/2017,1,647.99,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,Rowlett Bikes,Layla Terrell
1214,Celestine Kent,Lancaster,NY,28/10/2017,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1214,Celestine Kent,Lancaster,NY,28/10/2017,2,1599.98,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1214,Celestine Kent,Lancaster,NY,28/10/2017,2,501.98,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1214,Celestine Kent,Lancaster,NY,28/10/2017,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1214,Celestine Kent,Lancaster,NY,28/10/2017,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1215,Nathalie Knowles,West Islip,NY,28/10/2017,2,1499.98,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1215,Nathalie Knowles,West Islip,NY,28/10/2017,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Venita Daniel
1216,Letisha May,North Tonawanda,NY,28/10/2017,2,979.98,Electra Townie Original 7D - 2017,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
1216,Letisha May,North Tonawanda,NY,28/10/2017,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
1216,Letisha May,North Tonawanda,NY,28/10/2017,2,941.98,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1216,Letisha May,North Tonawanda,NY,28/10/2017,1,3199.99,Trek Domane SL Disc Frameset - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
1216,Letisha May,North Tonawanda,NY,28/10/2017,1,5299.99,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
1217,Verdell Joyner,Far Rockaway,NY,28/10/2017,1,749.99,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1217,Verdell Joyner,Far Rockaway,NY,28/10/2017,2,899.98,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1218,Philip Bryan,Oakland,CA,30/10/2017,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
1218,Philip Bryan,Oakland,CA,30/10/2017,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
1219,Gilbert Calhoun,East Elmhurst,NY,30/10/2017,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
1219,Gilbert Calhoun,East Elmhurst,NY,30/10/2017,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,Baldwin Bikes,Venita Daniel
1219,Gilbert Calhoun,East Elmhurst,NY,30/10/2017,2,9999.98,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
1220,Bernardina Cooper,Whitestone,NY,31/10/2017,2,659.98,Haro Downtown 16 - 2017,Children Bicycles,Haro,Baldwin Bikes,Marcelene Boyer
1220,Bernardina Cooper,Whitestone,NY,31/10/2017,1,3499.99,Trek Domane SL 6 - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1220,Bernardina Cooper,Whitestone,NY,31/10/2017,2,10599.98,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1221,Minnie Compton,South Richmond Hill,NY,31/10/2017,2,2199.98,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
1221,Minnie Compton,South Richmond Hill,NY,31/10/2017,2,699.98,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
1221,Minnie Compton,South Richmond Hill,NY,31/10/2017,1,489.99,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
1221,Minnie Compton,South Richmond Hill,NY,31/10/2017,2,1099.98,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Haro,Baldwin Bikes,Venita Daniel
1221,Minnie Compton,South Richmond Hill,NY,31/10/2017,2,4599.98,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
1222,Narcisa Knapp,Amarillo,TX,1/11/2017,1,349.99,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra,Rowlett Bikes,Layla Terrell
1223,Jenell Crosby,Brentwood,NY,2/11/2017,1,551.99,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1224,Catarina Mendez,West Islip,NY,3/11/2017,1,449.99,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1224,Catarina Mendez,West Islip,NY,3/11/2017,1,3499.99,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,Baldwin Bikes,Marcelene Boyer
1224,Catarina Mendez,West Islip,NY,3/11/2017,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1224,Catarina Mendez,West Islip,NY,3/11/2017,1,6499.99,Trek Silque SLR 8 Women's - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
